Year,Month,Day,Hour,Host,Latency(ms),TTL
2019,3,28,9,ILMOCOP3CT08-13,27,123
2019,3,28,9,ILMOCOP3CT08-13,13,123
2019,3,28,9,ILMOCOP3CT08-13,16,123
2019,3,28,9,ILMOCOP3CT08-13,14,123
2019,3,28,9,ILMOCOP3CT08-13,15,123
2019,3,28,9,ILMOCOP3CT08-13,17,123
2019,3,28,9,ILMOCOP3CT08-14,17,123
2019,3,28,9,ILMOCOP3CT08-14,9,123
2019,3,28,9,ILMOCOP3CT08-14,19,123
2019,3,28,9,ILMOCOP3CT08-14,10,123
2019,3,28,9,ILMOCOP3CT08-14,13,123
2019,3,28,9,ILMOCOP3CT08-14,16,123
2019,3,28,9,ILMOCOP3CT08-14,16,123
2019,3,28,9,ILMOCOP3CT08-14,12,123
2019,3,28,9,ILMOCOP3CT08-14,11,123
2019,3,28,9,ILMOCOP3CT08-14,16,123
2019,3,28,9,ILMOCOP3CT08-15,21,123
2019,3,28,9,ILMOCOP3CT08-15,17,123
2019,3,28,9,ILMOCOP3CT08-15,12,123
2019,3,28,9,ILMOCOP3CT08-15,13,123
2019,3,28,9,ILMOCOP3CT08-15,12,123
2019,3,28,9,ILMOCOP3CT08-15,9,123
2019,3,28,9,ILMOCOP3CT08-15,16,123
2019,3,28,9,ILMOCOP3CT08-15,14,123
2019,3,28,9,ILMOCOP3CT08-15,18,123
2019,3,28,9,ILMOCOP3CT08-15,11,123
2019,3,28,9,ILMOCOP3CT08-16,16,123
2019,3,28,9,ILMOCOP3CT08-16,8,123
2019,3,28,9,ILMOCOP3CT08-16,10,123
2019,3,28,9,ILMOCOP3CT08-16,9,123
2019,3,28,9,ILMOCOP3CT08-16,17,123
2019,3,28,9,ILMOCOP3CT08-16,9,123
2019,3,28,9,ILMOCOP3CT08-16,9,123
2019,3,28,9,ILMOCOP3CT08-16,87,123
2019,3,28,9,ILMOCOP3CT08-16,12,123
2019,3,28,9,ILMOCOP3CT08-16,18,123
2019,3,28,9,ILMOCOP3CT08-17,14,123
2019,3,28,9,ILMOCOP3CT08-17,20,123
2019,3,28,9,ILMOCOP3CT08-17,19,123
2019,3,28,9,ILMOCOP3CT08-17,11,123
2019,3,28,9,ILMOCOP3CT08-17,54,123
2019,3,28,9,ILMOCOP3CT08-17,31,123
2019,3,28,9,ILMOCOP3CT08-17,177,123
2019,3,28,9,ILMOCOP3CT08-17,17,123
2019,3,28,9,ILMOCOP3CT08-17,176,123
2019,3,28,9,ILMOCOP3CT08-17,28,123
2019,3,28,9,ILMOCOP3CT08-18,24,123
2019,3,28,9,ILMOCOP3CT08-18,25,123
2019,3,28,9,ILMOCOP3CT08-18,19,123
2019,3,28,9,ILMOCOP3CT08-18,21,123
2019,3,28,9,ILMOCOP3CT08-18,17,123
2019,3,28,9,ILMOCOP3CT08-18,8,123
2019,3,28,9,ILMOCOP3CT08-18,28,123
2019,3,28,9,ILMOCOP3CT08-18,34,123
2019,3,28,9,ILMOCOP3CT08-18,8,123
2019,3,28,9,ILMOCOP3CT08-18,10,123
2019,3,28,9,ILMOCOP3CT08-19,17,123
2019,3,28,9,ILMOCOP3CT08-19,15,123
2019,3,28,9,ILMOCOP3CT08-19,28,123
2019,3,28,9,ILMOCOP3CT08-19,57,123
2019,3,28,9,ILMOCOP3CT08-19,10,123
2019,3,28,9,ILMOCOP3CT08-19,24,123
2019,3,28,9,ILMOCOP3CT08-19,17,123
2019,3,28,9,ILMOCOP3CT08-19,15,123
2019,3,28,9,ILMOCOP3CT08-19,44,123
2019,3,28,9,ILMOCOP3CT08-19,16,123
2019,3,28,9,ILMOCOP3CT08-20,14,123
2019,3,28,9,ILMOCOP3CT08-20,16,123
2019,3,28,9,ILMOCOP3CT08-20,18,123
2019,3,28,9,ILMOCOP3CT08-20,17,123
2019,3,28,9,ILMOCOP3CT08-20,14,123
2019,3,28,9,ILMOCOP3CT08-20,16,123
2019,3,28,9,ILMOCOP3CT08-20,15,123
2019,3,28,9,ILMOCOP3CT08-20,54,123
2019,3,28,9,ILMOCOP3CT08-20,17,123
2019,3,28,10,ILMOCOP3CT08-11,15,123
2019,3,28,10,ILMOCOP3CT08-11,11,123
2019,3,28,10,ILMOCOP3CT08-11,9,123
2019,3,28,10,ILMOCOP3CT08-11,18,123
2019,3,28,10,ILMOCOP3CT08-11,12,123
2019,3,28,10,ILMOCOP3CT08-11,8,123
2019,3,28,10,ILMOCOP3CT08-11,17,123
2019,3,28,10,ILMOCOP3CT08-11,37,123
2019,3,28,10,ILMOCOP3CT08-11,16,123
2019,3,28,10,ILMOCOP3CT08-11,9,123
2019,3,28,10,ILMOCOP3CT08-12,19,123
2019,3,28,10,ILMOCOP3CT08-12,30,123
2019,3,28,10,ILMOCOP3CT08-12,18,123
2019,3,28,10,ILMOCOP3CT08-12,24,123
2019,3,28,10,ILMOCOP3CT08-12,33,123
2019,3,28,10,ILMOCOP3CT08-12,12,123
2019,3,28,10,ILMOCOP3CT08-12,13,123
2019,3,28,10,ILMOCOP3CT08-12,11,123
2019,3,28,10,ILMOCOP3CT08-12,10,123
2019,3,28,10,ILMOCOP3CT08-13,26,123
2019,3,28,10,ILMOCOP3CT08-13,30,123
2019,3,28,10,ILMOCOP3CT08-13,19,123
2019,3,28,10,ILMOCOP3CT08-13,32,123
2019,3,28,10,ILMOCOP3CT08-13,8,123
2019,3,28,10,ILMOCOP3CT08-13,35,123
2019,3,28,10,ILMOCOP3CT08-13,9,123
2019,3,28,10,ILMOCOP3CT08-13,9,123
2019,3,28,10,ILMOCOP3CT08-13,18,123
2019,3,28,10,ILMOCOP3CT08-13,105,123
2019,3,28,10,ILMOCOP3CT08-14,41,123
2019,3,28,10,ILMOCOP3CT08-14,28,123
2019,3,28,10,ILMOCOP3CT08-14,34,123
2019,3,28,10,ILMOCOP3CT08-14,28,123
2019,3,28,10,ILMOCOP3CT08-14,17,123
2019,3,28,10,ILMOCOP3CT08-14,22,123
2019,3,28,10,ILMOCOP3CT08-14,16,123
2019,3,28,10,ILMOCOP3CT08-14,29,123
2019,3,28,10,ILMOCOP3CT08-14,28,123
2019,3,28,10,ILMOCOP3CT08-14,27,123
2019,3,28,10,ILMOCOP3CT08-15,12,123
2019,3,28,10,ILMOCOP3CT08-15,17,123
2019,3,28,10,ILMOCOP3CT08-15,14,123
2019,3,28,10,ILMOCOP3CT08-15,14,123
2019,3,28,10,ILMOCOP3CT08-15,9,123
2019,3,28,10,ILMOCOP3CT08-15,17,123
2019,3,28,10,ILMOCOP3CT08-15,18,123
2019,3,28,10,ILMOCOP3CT08-15,13,123
2019,3,28,10,ILMOCOP3CT08-15,15,123
2019,3,28,10,ILMOCOP3CT08-15,18,123
2019,3,28,10,ILMOCOP3CT08-16,20,123
2019,3,28,10,ILMOCOP3CT08-16,14,123
2019,3,28,10,ILMOCOP3CT08-16,11,123
2019,3,28,10,ILMOCOP3CT08-16,9,123
2019,3,28,10,ILMOCOP3CT08-16,17,123
2019,3,28,10,ILMOCOP3CT08-16,16,123
2019,3,28,10,ILMOCOP3CT08-16,8,123
2019,3,28,10,ILMOCOP3CT08-16,12,123
2019,3,28,10,ILMOCOP3CT08-16,8,123
2019,3,28,10,ILMOCOP3CT08-16,12,123
2019,3,28,10,ILMOCOP3CT08-17,10,123
2019,3,28,10,ILMOCOP3CT08-17,13,123
2019,3,28,10,ILMOCOP3CT08-17,8,123
2019,3,28,10,ILMOCOP3CT08-17,18,123
2019,3,28,10,ILMOCOP3CT08-17,8,123
2019,3,28,10,ILMOCOP3CT08-17,11,123
2019,3,28,10,ILMOCOP3CT08-17,8,123
2019,3,28,10,ILMOCOP3CT08-17,49,123
2019,3,28,10,ILMOCOP3CT08-17,23,123
2019,3,28,10,ILMOCOP3CT08-17,10,123
2019,3,28,10,ILMOCOP3CT08-18,15,123
2019,3,28,10,ILMOCOP3CT08-18,27,123
2019,3,28,10,ILMOCOP3CT08-18,13,123
2019,3,28,10,ILMOCOP3CT08-18,8,123
2019,3,28,10,ILMOCOP3CT08-18,11,123
2019,3,28,10,ILMOCOP3CT08-18,20,123
2019,3,28,10,ILMOCOP3CT08-18,8,123
2019,3,28,10,ILMOCOP3CT08-18,15,123
2019,3,28,10,ILMOCOP3CT08-18,133,123
2019,3,28,10,ILMOCOP3CT08-18,23,123
2019,3,28,10,ILMOCOP3CT08-19,19,123
2019,3,28,10,ILMOCOP3CT08-19,24,123
2019,3,28,10,ILMOCOP3CT08-19,18,123
2019,3,28,10,ILMOCOP3CT08-19,34,123
2019,3,28,10,ILMOCOP3CT08-19,35,123
2019,3,28,10,ILMOCOP3CT08-19,40,123
2019,3,28,10,ILMOCOP3CT08-19,28,123
2019,3,28,10,ILMOCOP3CT08-19,44,123
2019,3,28,10,ILMOCOP3CT08-19,15,123
2019,3,28,10,ILMOCOP3CT08-19,20,123
2019,3,28,10,ILMOCOP3CT08-20,15,123
2019,3,28,10,ILMOCOP3CT08-20,25,123
2019,3,28,10,ILMOCOP3CT08-20,27,123
2019,3,28,10,ILMOCOP3CT08-20,32,123
2019,3,28,10,ILMOCOP3CT08-20,18,123
2019,3,28,10,ILMOCOP3CT08-20,25,123
2019,3,28,10,ILMOCOP3CT08-20,18,123
2019,3,28,10,ILMOCOP3CT08-20,20,123
2019,3,28,10,ILMOCOP3CT08-20,8,123
2019,3,28,10,ILMOCOP3CT08-20,17,123
2019,3,28,14,ILMOCOP3CT08-11,327,123
2019,3,28,14,ILMOCOP3CT08-11,253,123
2019,3,28,14,ILMOCOP3CT08-11,244,123
2019,3,28,14,ILMOCOP3CT08-11,244,123
2019,3,28,14,ILMOCOP3CT08-11,132,123
2019,3,28,14,ILMOCOP3CT08-11,55,123
2019,3,28,14,ILMOCOP3CT08-11,41,123
2019,3,28,14,ILMOCOP3CT08-11,71,123
2019,3,28,14,ILMOCOP3CT08-11,85,123
2019,3,28,14,ILMOCOP3CT08-11,78,123
2019,3,28,14,ILMOCOP3CT08-12,60,123
2019,3,28,14,ILMOCOP3CT08-12,13,123
2019,3,28,14,ILMOCOP3CT08-12,101,123
2019,3,28,14,ILMOCOP3CT08-12,128,123
2019,3,28,14,ILMOCOP3CT08-12,182,123
2019,3,28,14,ILMOCOP3CT08-12,188,123
2019,3,28,14,ILMOCOP3CT08-12,303,123
2019,3,28,14,ILMOCOP3CT08-12,178,123
2019,3,28,14,ILMOCOP3CT08-12,29,123
2019,3,28,14,ILMOCOP3CT08-12,224,123
2019,3,28,14,ILMOCOP3CT08-13,60,123
2019,3,28,14,ILMOCOP3CT08-13,25,123
2019,3,28,14,ILMOCOP3CT08-13,23,123
2019,3,28,14,ILMOCOP3CT08-13,72,123
2019,3,28,14,ILMOCOP3CT08-13,128,123
2019,3,28,14,ILMOCOP3CT08-13,82,123
2019,3,28,14,ILMOCOP3CT08-13,74,123
2019,3,28,14,ILMOCOP3CT08-13,127,123
2019,3,28,14,ILMOCOP3CT08-13,209,123
2019,3,28,14,ILMOCOP3CT08-13,364,123
2019,3,28,14,ILMOCOP3CT08-14,171,123
2019,3,28,14,ILMOCOP3CT08-14,47,123
2019,3,28,14,ILMOCOP3CT08-14,79,123
2019,3,28,14,ILMOCOP3CT08-14,42,123
2019,3,28,14,ILMOCOP3CT08-14,181,123
2019,3,28,14,ILMOCOP3CT08-14,38,123
2019,3,28,14,ILMOCOP3CT08-14,72,123
2019,3,28,14,ILMOCOP3CT08-14,41,123
2019,3,28,14,ILMOCOP3CT08-14,72,123
2019,3,28,14,ILMOCOP3CT08-14,134,123
2019,3,28,14,ILMOCOP3CT08-15,180,123
2019,3,28,14,ILMOCOP3CT08-15,174,123
2019,3,28,14,ILMOCOP3CT08-15,123,123
2019,3,28,14,ILMOCOP3CT08-15,62,123
2019,3,28,14,ILMOCOP3CT08-15,340,123
2019,3,28,14,ILMOCOP3CT08-15,250,123
2019,3,28,14,ILMOCOP3CT08-15,247,123
2019,3,28,14,ILMOCOP3CT08-15,69,123
2019,3,28,14,ILMOCOP3CT08-15,45,123
2019,3,28,14,ILMOCOP3CT08-15,31,123
2019,3,28,14,ILMOCOP3CT08-16,48,123
2019,3,28,14,ILMOCOP3CT08-16,127,123
2019,3,28,14,ILMOCOP3CT08-16,321,123
2019,3,28,14,ILMOCOP3CT08-16,98,123
2019,3,28,14,ILMOCOP3CT08-16,166,123
2019,3,28,14,ILMOCOP3CT08-16,146,123
2019,3,28,14,ILMOCOP3CT08-16,72,123
2019,3,28,14,ILMOCOP3CT08-16,70,123
2019,3,28,14,ILMOCOP3CT08-16,245,123
2019,3,28,14,ILMOCOP3CT08-16,62,123
2019,3,28,14,ILMOCOP3CT08-17,176,123
2019,3,28,14,ILMOCOP3CT08-17,254,123
2019,3,28,14,ILMOCOP3CT08-17,278,123
2019,3,28,14,ILMOCOP3CT08-17,247,123
2019,3,28,14,ILMOCOP3CT08-17,174,123
2019,3,28,14,ILMOCOP3CT08-17,280,123
2019,3,28,14,ILMOCOP3CT08-17,369,123
2019,3,28,14,ILMOCOP3CT08-17,160,123
2019,3,28,14,ILMOCOP3CT08-17,136,123
2019,3,28,14,ILMOCOP3CT08-17,113,123
2019,3,28,14,ILMOCOP3CT08-18,86,123
2019,3,28,14,ILMOCOP3CT08-18,81,123
2019,3,28,14,ILMOCOP3CT08-18,126,123
2019,3,28,14,ILMOCOP3CT08-18,38,123
2019,3,28,14,ILMOCOP3CT08-18,167,123
2019,3,28,14,ILMOCOP3CT08-18,180,123
2019,3,28,14,ILMOCOP3CT08-18,50,123
2019,3,28,14,ILMOCOP3CT08-18,28,123
2019,3,28,14,ILMOCOP3CT08-18,120,123
2019,3,28,14,ILMOCOP3CT08-18,182,123
2019,3,28,14,ILMOCOP3CT08-19,110,123
2019,3,28,14,ILMOCOP3CT08-19,50,123
2019,3,28,14,ILMOCOP3CT08-19,58,123
2019,3,28,14,ILMOCOP3CT08-19,75,123
2019,3,28,14,ILMOCOP3CT08-19,79,123
2019,3,28,14,ILMOCOP3CT08-19,63,123
2019,3,28,14,ILMOCOP3CT08-19,39,123
2019,3,28,14,ILMOCOP3CT08-19,106,123
2019,3,28,14,ILMOCOP3CT08-19,26,123
2019,3,28,14,ILMOCOP3CT08-19,45,123
2019,3,28,14,ILMOCOP3CT08-20,82,123
2019,3,28,14,ILMOCOP3CT08-20,42,123
2019,3,28,14,ILMOCOP3CT08-20,81,123
2019,3,28,14,ILMOCOP3CT08-20,31,123
2019,3,28,14,ILMOCOP3CT08-20,32,123
2019,3,28,14,ILMOCOP3CT08-20,78,123
2019,3,28,14,ILMOCOP3CT08-20,103,123
2019,3,28,14,ILMOCOP3CT08-20,43,123
2019,3,28,14,ILMOCOP3CT08-20,31,123
2019,3,28,14,ILMOCOP3CT08-20,70,123
2019,4,1,8,ILMOCOP3CT08-11,92,123
2019,4,1,8,ILMOCOP3CT08-11,106,123
2019,4,1,8,ILMOCOP3CT08-11,58,123
2019,4,1,8,ILMOCOP3CT08-11,37,123
2019,4,1,8,ILMOCOP3CT08-11,71,123
2019,4,1,8,ILMOCOP3CT08-11,53,123
2019,4,1,8,ILMOCOP3CT08-11,87,123
2019,4,1,8,ILMOCOP3CT08-11,60,123
2019,4,1,8,ILMOCOP3CT08-11,53,123
2019,4,1,8,ILMOCOP3CT08-11,72,123
2019,4,1,8,ILMOCOP3CT08-12,105,123
2019,4,1,8,ILMOCOP3CT08-12,47,123
2019,4,1,8,ILMOCOP3CT08-12,64,123
2019,4,1,8,ILMOCOP3CT08-12,71,123
2019,4,1,8,ILMOCOP3CT08-12,62,123
2019,4,1,8,ILMOCOP3CT08-12,36,123
2019,4,1,8,ILMOCOP3CT08-12,82,123
2019,4,1,8,ILMOCOP3CT08-12,127,123
2019,4,1,8,ILMOCOP3CT08-12,95,123
2019,4,1,8,ILMOCOP3CT08-12,69,123
2019,4,1,8,ILMOCOP3CT08-13,71,123
2019,4,1,8,ILMOCOP3CT08-13,64,123
2019,4,1,8,ILMOCOP3CT08-13,97,123
2019,4,1,8,ILMOCOP3CT08-13,61,123
2019,4,1,8,ILMOCOP3CT08-13,55,123
2019,4,1,8,ILMOCOP3CT08-13,81,123
2019,4,1,8,ILMOCOP3CT08-13,128,123
2019,4,1,8,ILMOCOP3CT08-13,105,123
2019,4,1,8,ILMOCOP3CT08-13,57,123
2019,4,1,8,ILMOCOP3CT08-13,66,123
2019,4,1,8,ILMOCOP3CT08-14,93,123
2019,4,1,8,ILMOCOP3CT08-14,94,123
2019,4,1,8,ILMOCOP3CT08-14,48,123
2019,4,1,8,ILMOCOP3CT08-14,59,123
2019,4,1,8,ILMOCOP3CT08-14,76,123
2019,4,1,8,ILMOCOP3CT08-14,78,123
2019,4,1,8,ILMOCOP3CT08-14,56,123
2019,4,1,8,ILMOCOP3CT08-14,34,123
2019,4,1,8,ILMOCOP3CT08-14,51,123
2019,4,1,8,ILMOCOP3CT08-14,46,123
2019,4,1,8,ILMOCOP3CT08-15,20,123
2019,4,1,8,ILMOCOP3CT08-15,26,123
2019,4,1,8,ILMOCOP3CT08-15,18,123
2019,4,1,8,ILMOCOP3CT08-15,54,123
2019,4,1,8,ILMOCOP3CT08-15,11,123
2019,4,1,8,ILMOCOP3CT08-15,12,123
2019,4,1,8,ILMOCOP3CT08-15,19,123
2019,4,1,8,ILMOCOP3CT08-15,16,123
2019,4,1,8,ILMOCOP3CT08-15,16,123
2019,4,1,8,ILMOCOP3CT08-15,25,123
2019,4,1,8,ILMOCOP3CT08-16,47,123
2019,4,1,8,ILMOCOP3CT08-16,19,123
2019,4,1,8,ILMOCOP3CT08-16,17,123
2019,4,1,8,ILMOCOP3CT08-16,21,123
2019,4,1,8,ILMOCOP3CT08-16,45,123
2019,4,1,8,ILMOCOP3CT08-16,47,123
2019,4,1,8,ILMOCOP3CT08-16,342,123
2019,4,1,8,ILMOCOP3CT08-16,119,123
2019,4,1,8,ILMOCOP3CT08-16,99,123
2019,4,1,8,ILMOCOP3CT08-16,29,123
2019,4,1,8,ILMOCOP3CT08-17,104,123
2019,4,1,8,ILMOCOP3CT08-17,37,123
2019,4,1,8,ILMOCOP3CT08-17,36,123
2019,4,1,8,ILMOCOP3CT08-17,29,123
2019,4,1,8,ILMOCOP3CT08-17,86,123
2019,4,1,8,ILMOCOP3CT08-17,77,123
2019,4,1,8,ILMOCOP3CT08-17,77,123
2019,4,1,8,ILMOCOP3CT08-17,207,123
2019,4,1,8,ILMOCOP3CT08-17,210,123
2019,4,1,8,ILMOCOP3CT08-17,127,123
2019,4,1,8,ILMOCOP3CT08-18,118,123
2019,4,1,8,ILMOCOP3CT08-18,124,123
2019,4,1,8,ILMOCOP3CT08-18,127,123
2019,4,1,8,ILMOCOP3CT08-18,147,123
2019,4,1,8,ILMOCOP3CT08-18,133,123
2019,4,1,8,ILMOCOP3CT08-18,291,123
2019,4,1,8,ILMOCOP3CT08-18,342,123
2019,4,1,8,ILMOCOP3CT08-18,699,123
2019,4,1,8,ILMOCOP3CT08-18,501,123
2019,4,1,8,ILMOCOP3CT08-18,322,123
2019,4,1,8,ILMOCOP3CT08-19,164,123
2019,4,1,8,ILMOCOP3CT08-19,45,123
2019,4,1,8,ILMOCOP3CT08-19,33,123
2019,4,1,8,ILMOCOP3CT08-19,242,123
2019,4,1,8,ILMOCOP3CT08-19,52,123
2019,4,1,8,ILMOCOP3CT08-19,55,123
2019,4,1,8,ILMOCOP3CT08-19,23,123
2019,4,1,8,ILMOCOP3CT08-19,28,123
2019,4,1,8,ILMOCOP3CT08-19,255,123
2019,4,1,8,ILMOCOP3CT08-19,397,123
2019,4,1,8,ILMOCOP3CT08-20,108,123
2019,4,1,8,ILMOCOP3CT08-20,38,123
2019,4,1,8,ILMOCOP3CT08-20,27,123
2019,4,1,8,ILMOCOP3CT08-20,26,123
2019,4,1,8,ILMOCOP3CT08-20,61,123
2019,4,1,8,ILMOCOP3CT08-20,18,123
2019,4,1,8,ILMOCOP3CT08-20,28,123
2019,4,1,8,ILMOCOP3CT08-20,18,123
2019,4,1,8,ILMOCOP3CT08-20,65,123
2019,4,1,8,ILMOCOP3CT08-20,174,123
2019,4,2,8,ILMOCOP3CT08-11,77,123
2019,4,2,8,ILMOCOP3CT08-11,190,123
2019,4,2,8,ILMOCOP3CT08-11,207,123
2019,4,2,8,ILMOCOP3CT08-11,44,123
2019,4,2,8,ILMOCOP3CT08-11,49,123
2019,4,2,8,ILMOCOP3CT08-11,107,123
2019,4,2,8,ILMOCOP3CT08-11,77,123
2019,4,2,8,ILMOCOP3CT08-11,214,123
2019,4,2,8,ILMOCOP3CT08-11,132,123
2019,4,2,8,ILMOCOP3CT08-12,90,123
2019,4,2,8,ILMOCOP3CT08-12,82,123
2019,4,2,8,ILMOCOP3CT08-12,33,123
2019,4,2,8,ILMOCOP3CT08-12,69,123
2019,4,2,8,ILMOCOP3CT08-12,27,123
2019,4,2,8,ILMOCOP3CT08-12,345,123
2019,4,2,8,ILMOCOP3CT08-12,241,123
2019,4,2,8,ILMOCOP3CT08-12,184,123
2019,4,2,8,ILMOCOP3CT08-12,39,123
2019,4,2,8,ILMOCOP3CT08-13,59,123
2019,4,2,8,ILMOCOP3CT08-13,41,123
2019,4,2,8,ILMOCOP3CT08-13,92,123
2019,4,2,8,ILMOCOP3CT08-13,92,123
2019,4,2,8,ILMOCOP3CT08-13,33,123
2019,4,2,8,ILMOCOP3CT08-13,184,123
2019,4,2,8,ILMOCOP3CT08-13,277,123
2019,4,2,8,ILMOCOP3CT08-13,79,123
2019,4,2,8,ILMOCOP3CT08-13,122,123
2019,4,2,8,ILMOCOP3CT08-14,241,123
2019,4,2,8,ILMOCOP3CT08-14,112,123
2019,4,2,8,ILMOCOP3CT08-14,62,123
2019,4,2,8,ILMOCOP3CT08-14,73,123
2019,4,2,8,ILMOCOP3CT08-14,29,123
2019,4,2,8,ILMOCOP3CT08-14,65,123
2019,4,2,8,ILMOCOP3CT08-14,43,123
2019,4,2,8,ILMOCOP3CT08-14,37,123
2019,4,2,8,ILMOCOP3CT08-14,46,123
2019,4,2,8,ILMOCOP3CT08-14,159,123
2019,4,2,8,ILMOCOP3CT08-15,40,123
2019,4,2,8,ILMOCOP3CT08-15,97,123
2019,4,2,8,ILMOCOP3CT08-15,44,123
2019,4,2,8,ILMOCOP3CT08-15,40,123
2019,4,2,8,ILMOCOP3CT08-15,27,123
2019,4,2,8,ILMOCOP3CT08-15,95,123
2019,4,2,8,ILMOCOP3CT08-15,59,123
2019,4,2,8,ILMOCOP3CT08-15,20,123
2019,4,2,8,ILMOCOP3CT08-15,77,123
2019,4,2,8,ILMOCOP3CT08-15,29,123
2019,4,2,8,ILMOCOP3CT08-16,120,123
2019,4,2,8,ILMOCOP3CT08-16,61,123
2019,4,2,8,ILMOCOP3CT08-16,225,123
2019,4,2,8,ILMOCOP3CT08-16,140,123
2019,4,2,8,ILMOCOP3CT08-16,139,123
2019,4,2,8,ILMOCOP3CT08-16,105,123
2019,4,2,8,ILMOCOP3CT08-16,82,123
2019,4,2,8,ILMOCOP3CT08-16,54,123
2019,4,2,8,ILMOCOP3CT08-16,81,123
2019,4,2,8,ILMOCOP3CT08-16,34,123
2019,4,2,8,ILMOCOP3CT08-17,29,123
2019,4,2,8,ILMOCOP3CT08-17,38,123
2019,4,2,8,ILMOCOP3CT08-17,79,123
2019,4,2,8,ILMOCOP3CT08-17,20,123
2019,4,2,8,ILMOCOP3CT08-17,51,123
2019,4,2,8,ILMOCOP3CT08-17,21,123
2019,4,2,8,ILMOCOP3CT08-17,84,123
2019,4,2,8,ILMOCOP3CT08-17,56,123
2019,4,2,8,ILMOCOP3CT08-17,95,123
2019,4,2,8,ILMOCOP3CT08-17,140,123
2019,4,2,8,ILMOCOP3CT08-18,34,123
2019,4,2,8,ILMOCOP3CT08-18,87,123
2019,4,2,8,ILMOCOP3CT08-18,90,123
2019,4,2,8,ILMOCOP3CT08-18,84,123
2019,4,2,8,ILMOCOP3CT08-18,37,123
2019,4,2,8,ILMOCOP3CT08-18,50,123
2019,4,2,8,ILMOCOP3CT08-18,59,123
2019,4,2,8,ILMOCOP3CT08-18,35,123
2019,4,2,8,ILMOCOP3CT08-18,45,123
2019,4,2,8,ILMOCOP3CT08-18,36,123
2019,4,2,8,ILMOCOP3CT08-19,31,123
2019,4,2,8,ILMOCOP3CT08-19,262,123
2019,4,2,8,ILMOCOP3CT08-19,81,123
2019,4,2,8,ILMOCOP3CT08-19,62,123
2019,4,2,8,ILMOCOP3CT08-19,47,123
2019,4,2,8,ILMOCOP3CT08-19,50,123
2019,4,2,8,ILMOCOP3CT08-19,131,123
2019,4,2,8,ILMOCOP3CT08-19,170,123
2019,4,2,8,ILMOCOP3CT08-19,34,123
2019,4,2,8,ILMOCOP3CT08-19,42,123
2019,4,2,8,ILMOCOP3CT08-20,37,123
2019,4,2,8,ILMOCOP3CT08-20,72,123
2019,4,2,8,ILMOCOP3CT08-20,107,123
2019,4,2,8,ILMOCOP3CT08-20,79,123
2019,4,2,8,ILMOCOP3CT08-20,29,123
2019,4,2,8,ILMOCOP3CT08-20,53,123
2019,4,2,8,ILMOCOP3CT08-20,38,123
2019,4,2,8,ILMOCOP3CT08-20,48,123
2019,4,2,8,ILMOCOP3CT08-20,90,123
2019,4,2,8,ILMOCOP3CT08-20,134,123
2019,4,2,9,ILMOCOP3CT08-11,105,123
2019,4,2,9,ILMOCOP3CT08-11,16,123
2019,4,2,9,ILMOCOP3CT08-11,58,123
2019,4,2,9,ILMOCOP3CT08-11,95,123
2019,4,2,9,ILMOCOP3CT08-11,57,123
2019,4,2,9,ILMOCOP3CT08-11,121,123
2019,4,2,9,ILMOCOP3CT08-11,41,123
2019,4,2,9,ILMOCOP3CT08-11,73,123
2019,4,2,9,ILMOCOP3CT08-11,24,123
2019,4,2,9,ILMOCOP3CT08-11,57,123
2019,4,2,9,ILMOCOP3CT08-12,9,123
2019,4,2,9,ILMOCOP3CT08-12,13,123
2019,4,2,9,ILMOCOP3CT08-12,15,123
2019,4,2,9,ILMOCOP3CT08-12,81,123
2019,4,2,9,ILMOCOP3CT08-12,52,123
2019,4,2,9,ILMOCOP3CT08-12,23,123
2019,4,2,9,ILMOCOP3CT08-12,17,123
2019,4,2,9,ILMOCOP3CT08-12,40,123
2019,4,2,9,ILMOCOP3CT08-12,113,123
2019,4,2,9,ILMOCOP3CT08-12,20,123
2019,4,2,9,ILMOCOP3CT08-13,14,123
2019,4,2,9,ILMOCOP3CT08-13,30,123
2019,4,2,9,ILMOCOP3CT08-13,62,123
2019,4,2,9,ILMOCOP3CT08-13,85,123
2019,4,2,9,ILMOCOP3CT08-13,37,123
2019,4,2,9,ILMOCOP3CT08-13,22,123
2019,4,2,9,ILMOCOP3CT08-13,12,123
2019,4,2,9,ILMOCOP3CT08-13,17,123
2019,4,2,9,ILMOCOP3CT08-13,18,123
2019,4,2,9,ILMOCOP3CT08-13,35,123
2019,4,2,9,ILMOCOP3CT08-14,128,123
2019,4,2,9,ILMOCOP3CT08-14,40,123
2019,4,2,9,ILMOCOP3CT08-14,12,123
2019,4,2,9,ILMOCOP3CT08-14,26,123
2019,4,2,9,ILMOCOP3CT08-14,25,123
2019,4,2,9,ILMOCOP3CT08-14,9,123
2019,4,2,9,ILMOCOP3CT08-14,29,123
2019,4,2,9,ILMOCOP3CT08-14,21,123
2019,4,2,9,ILMOCOP3CT08-14,11,123
2019,4,2,9,ILMOCOP3CT08-14,20,123
2019,4,2,9,ILMOCOP3CT08-15,16,123
2019,4,2,9,ILMOCOP3CT08-15,18,123
2019,4,2,9,ILMOCOP3CT08-15,30,123
2019,4,2,9,ILMOCOP3CT08-15,49,123
2019,4,2,9,ILMOCOP3CT08-15,22,123
2019,4,2,9,ILMOCOP3CT08-15,39,123
